Finger,Type,Pressure,Size,X,Y,Orientation,Major,Minor
Thumb,2,0.675,0.40000004,832.0,1129.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,798.0,1119.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.33333334,718.0,1100.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,594.0,1075.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,464.0,1045.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,354.0,1021.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,298.0,1009.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,270.0,1002.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,249.0,996.0,0.0,155.0587,155.0587
Thumb,1,0.625,0.33333334,249.0,996.0,0.0,155.0587,155.0587
Thumb,0,0.7,0.40000004,848.0,1165.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,847.0,1164.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,827.0,1158.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.33333334,752.0,1146.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,621.0,1131.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,477.0,1110.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,359.0,1087.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,297.0,1073.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,264.0,1065.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,235.0,1052.0,0.0,155.0587,155.0587
Thumb,1,0.625,0.33333334,235.0,1052.0,0.0,155.0587,155.0587
Thumb,0,0.675,0.40000004,830.0,1190.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,817.0,1184.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.33333334,746.0,1164.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,625.0,1136.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,481.0,1102.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,355.0,1070.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,282.0,1046.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,256.0,1037.0,0.0,155.0587,155.0587
Thumb,1,0.6125,0.33333334,256.0,1037.0,0.0,155.0587,155.0587
Thumb,0,0.6875,0.40000004,810.0,1188.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,809.0,1187.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,797.0,1181.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.33333334,750.0,1168.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,644.0,1140.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,509.0,1101.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,393.0,1060.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,320.0,1030.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,280.0,1011.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,249.0,994.0,0.0,155.0587,155.0587
Thumb,1,0.6375,0.33333334,249.0,994.0,0.0,155.0587,155.0587
Thumb,0,0.675,0.40000004,859.0,1208.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,853.0,1205.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.40000004,821.0,1194.0,0.0,187.09549,187.09549
Thumb,2,0.6375,0.33333334,728.0,1171.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,580.0,1136.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,427.0,1094.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,322.0,1065.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,264.0,1051.0,0.0,155.0587,155.0587
Thumb,1,0.625,0.33333334,264.0,1051.0,0.0,155.0587,155.0587
Thumb,0,0.71250004,0.40000004,287.0,1234.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,290.0,1233.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,310.0,1230.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.33333334,419.0,1219.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,540.0,1216.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,627.0,1216.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,683.0,1219.0,0.0,155.0587,155.0587
Thumb,1,0.6375,0.33333334,683.0,1219.0,0.0,155.0587,155.0587
Thumb,0,0.7375,0.4666667,235.0,1285.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.4666667,236.0,1284.0,0.0,219.1323,219.1323
Thumb,2,0.71250004,0.40000004,262.0,1274.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,337.0,1256.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,438.0,1243.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,543.0,1238.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,611.0,1238.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,654.0,1239.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,683.0,1243.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.33333334,695.0,1245.0,0.0,155.0587,155.0587
Thumb,1,0.6625,0.33333334,695.0,1245.0,0.0,155.0587,155.0587
Thumb,0,0.71250004,0.4666667,267.0,1288.0,0.0,219.1323,219.1323
Thumb,2,0.7,0.40000004,268.0,1287.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,298.0,1279.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,371.0,1271.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,462.0,1265.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,533.0,1263.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,585.0,1265.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,633.0,1270.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.40000004,676.0,1275.0,0.0,187.09549,187.09549
Thumb,2,0.6375,0.33333334,693.0,1278.0,0.0,155.0587,155.0587
Thumb,1,0.6375,0.33333334,693.0,1278.0,0.0,155.0587,155.0587
Thumb,0,0.7375,0.4666667,195.0,1351.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.4666667,195.0,1350.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.4666667,210.0,1342.0,0.0,219.1323,219.1323
Thumb,2,0.7,0.40000004,261.0,1326.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,351.0,1312.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,457.0,1301.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,534.0,1294.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,586.0,1294.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,640.0,1295.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,674.0,1297.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.33333334,685.0,1298.0,0.0,155.0587,155.0587
Thumb,1,0.65000004,0.33333334,685.0,1298.0,0.0,155.0587,155.0587
Thumb,0,0.7625,0.4666667,177.0,1320.0,0.0,219.1323,219.1323
Thumb,2,0.75,0.4666667,178.0,1319.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.4666667,197.0,1310.0,0.0,219.1323,219.1323
Thumb,2,0.71250004,0.40000004,269.0,1292.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,396.0,1276.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,526.0,1261.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,588.0,1252.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.33333334,627.0,1248.0,0.0,155.0587,155.0587
Thumb,2,0.675,0.33333334,672.0,1242.0,0.0,155.0587,155.0587
Thumb,2,0.675,0.33333334,705.0,1238.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,716.0,1237.0,0.0,155.0587,155.0587
Thumb,1,0.6625,0.33333334,716.0,1237.0,0.0,155.0587,155.0587
Thumb,0,0.71250004,0.4666667,599.0,909.0,0.0,219.1323,219.1323
Thumb,2,0.71250004,0.40000004,598.0,909.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,594.0,913.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,585.0,930.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,573.0,963.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,556.0,1015.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,527.0,1111.0,0.0,187.09549,187.09549
Thumb,2,0.6375,0.33333334,468.0,1349.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,451.0,1487.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,449.0,1587.0,0.0,155.0587,155.0587
Thumb,2,0.6,0.33333334,454.0,1637.0,0.0,155.0587,155.0587
Thumb,1,0.6,0.33333334,454.0,1637.0,0.0,155.0587,155.0587
Thumb,0,0.6125,0.33333334,617.0,988.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,615.0,990.0,0.0,155.0587,155.0587
Thumb,2,0.6,0.33333334,604.0,1013.0,0.0,155.0587,155.0587
Thumb,2,0.6,0.33333334,586.0,1064.0,0.0,155.0587,155.0587
Thumb,2,0.6,0.26666668,569.0,1130.0,0.0,123.021904,123.021904
Thumb,2,0.6,0.26666668,553.0,1215.0,0.0,123.021904,123.021904
Thumb,2,0.58750004,0.26666668,541.0,1296.0,0.0,123.021904,123.021904
Thumb,2,0.58750004,0.26666668,533.0,1379.0,0.0,123.021904,123.021904
Thumb,2,0.58750004,0.26666668,528.0,1458.0,0.0,123.021904,123.021904
Thumb,2,0.575,0.26666668,524.0,1519.0,0.0,123.021904,123.021904
Thumb,2,0.575,0.26666668,519.0,1572.0,0.0,123.021904,123.021904
Thumb,1,0.575,0.26666668,519.0,1572.0,0.0,123.021904,123.021904
Thumb,0,0.625,0.33333334,655.0,947.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,648.0,957.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,616.0,1015.0,0.0,155.0587,155.0587
Thumb,2,0.6,0.26666668,576.0,1111.0,0.0,123.021904,123.021904
Thumb,2,0.6,0.26666668,535.0,1237.0,0.0,123.021904,123.021904
Thumb,2,0.58750004,0.26666668,506.0,1354.0,0.0,123.021904,123.021904
Thumb,2,0.58750004,0.26666668,493.0,1463.0,0.0,123.021904,123.021904
Thumb,2,0.58750004,0.26666668,490.0,1546.0,0.0,123.021904,123.021904
Thumb,2,0.5375,0.26666668,491.0,1580.0,0.0,123.021904,123.021904
Thumb,1,0.5375,0.26666668,491.0,1580.0,0.0,123.021904,123.021904
Thumb,0,0.65000004,0.40000004,618.0,992.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.40000004,615.0,996.0,0.0,187.09549,187.09549
Thumb,2,0.6375,0.33333334,605.0,1022.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,591.0,1077.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,577.0,1156.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,560.0,1257.0,0.0,155.0587,155.0587
Thumb,2,0.6,0.33333334,546.0,1369.0,0.0,155.0587,155.0587
Thumb,2,0.6,0.26666668,536.0,1481.0,0.0,123.021904,123.021904
Thumb,2,0.58750004,0.26666668,534.0,1536.0,0.0,123.021904,123.021904
Thumb,1,0.58750004,0.26666668,534.0,1536.0,0.0,123.021904,123.021904
Thumb,0,0.675,0.40000004,677.0,901.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,676.0,901.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.33333334,669.0,911.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,641.0,969.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,594.0,1095.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,547.0,1263.0,0.0,155.0587,155.0587
Thumb,2,0.58750004,0.33333334,508.0,1468.0,0.0,155.0587,155.0587
Thumb,2,0.55,0.33333334,499.0,1565.0,0.0,155.0587,155.0587
Thumb,1,0.55,0.33333334,499.0,1565.0,0.0,155.0587,155.0587
Thumb,0,0.65000004,0.33333334,678.0,901.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,677.0,902.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,665.0,921.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,636.0,985.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,602.0,1088.0,0.0,155.0587,155.0587
Thumb,2,0.6,0.26666668,568.0,1218.0,0.0,123.021904,123.021904
Thumb,2,0.6,0.26666668,543.0,1353.0,0.0,123.021904,123.021904
Thumb,2,0.58750004,0.26666668,524.0,1490.0,0.0,123.021904,123.021904
Thumb,2,0.52500004,0.26666668,514.0,1606.0,0.0,123.021904,123.021904
Thumb,1,0.52500004,0.26666668,514.0,1606.0,0.0,123.021904,123.021904
Thumb,0,0.6375,0.33333334,724.0,875.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,716.0,883.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,689.0,936.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,659.0,1025.0,0.0,155.0587,155.0587
Thumb,2,0.6,0.26666668,634.0,1124.0,0.0,123.021904,123.021904
Thumb,2,0.6,0.26666668,607.0,1256.0,0.0,123.021904,123.021904
Thumb,2,0.58750004,0.26666668,571.0,1411.0,0.0,123.021904,123.021904
Thumb,2,0.5375,0.26666668,550.0,1561.0,0.0,123.021904,123.021904
Thumb,1,0.5375,0.26666668,550.0,1561.0,0.0,123.021904,123.021904
Thumb,0,0.6875,0.40000004,309.0,1300.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,311.0,1298.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,336.0,1293.0,0.0,187.09549,187.09549
Thumb,2,0.6375,0.33333334,441.0,1286.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,584.0,1274.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,737.0,1257.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,777.0,1258.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,813.0,1259.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,830.0,1259.0,0.0,155.0587,155.0587
Thumb,1,0.6125,0.33333334,830.0,1259.0,0.0,155.0587,155.0587
Thumb,0,0.7,0.4666667,260.0,1326.0,0.0,219.1323,219.1323
Thumb,2,0.7,0.40000004,260.0,1325.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,282.0,1318.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,360.0,1304.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.40000004,430.0,1294.0,0.0,187.09549,187.09549
Thumb,2,0.6375,0.40000004,573.0,1268.0,0.0,187.09549,187.09549
Thumb,2,0.625,0.33333334,665.0,1244.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,708.0,1241.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,743.0,1243.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,771.0,1245.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,781.0,1246.0,0.0,155.0587,155.0587
Thumb,1,0.625,0.33333334,781.0,1246.0,0.0,155.0587,155.0587
Thumb,0,0.725,0.4666667,261.0,1279.0,0.0,219.1323,219.1323
Thumb,2,0.71250004,0.40000004,263.0,1277.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,279.0,1273.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,333.0,1268.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,458.0,1262.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.33333334,593.0,1252.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,681.0,1245.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,729.0,1248.0,0.0,155.0587,155.0587
Thumb,1,0.6375,0.33333334,729.0,1248.0,0.0,155.0587,155.0587
Thumb,0,0.725,0.4666667,253.0,1266.0,0.0,219.1323,219.1323
Thumb,2,0.71250004,0.4666667,253.0,1265.0,0.0,219.1323,219.1323
Thumb,2,0.7,0.40000004,261.0,1263.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,301.0,1262.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,405.0,1263.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.40000004,538.0,1258.0,0.0,187.09549,187.09549
Thumb,2,0.6375,0.33333334,626.0,1251.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,670.0,1251.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,690.0,1254.0,0.0,155.0587,155.0587
Thumb,1,0.6375,0.33333334,690.0,1254.0,0.0,155.0587,155.0587
Thumb,0,0.7375,0.4666667,246.0,1290.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.4666667,246.0,1289.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.40000004,251.0,1287.0,0.0,187.09549,187.09549
Thumb,2,0.71250004,0.40000004,277.0,1282.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,341.0,1278.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,459.0,1271.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.33333334,578.0,1255.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,617.0,1246.0,0.0,155.0587,155.0587
Thumb,1,0.65000004,0.33333334,617.0,1246.0,0.0,155.0587,155.0587
Thumb,0,0.75,0.4666667,315.0,1268.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.4666667,317.0,1266.0,0.0,219.1323,219.1323
Thumb,2,0.71250004,0.40000004,339.0,1264.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,410.0,1267.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,522.0,1268.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,610.0,1262.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,658.0,1255.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.33333334,687.0,1251.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,700.0,1248.0,0.0,155.0587,155.0587
Thumb,1,0.65000004,0.33333334,700.0,1248.0,0.0,155.0587,155.0587
Thumb,0,0.6875,0.40000004,636.0,920.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,633.0,924.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,626.0,948.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.33333334,615.0,1002.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,601.0,1084.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,583.0,1180.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,556.0,1299.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,530.0,1414.0,0.0,155.0587,155.0587
Thumb,2,0.58750004,0.33333334,511.0,1497.0,0.0,155.0587,155.0587
Thumb,1,0.58750004,0.33333334,511.0,1497.0,0.0,155.0587,155.0587
Thumb,0,0.6625,0.40000004,706.0,905.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,705.0,905.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.33333334,695.0,916.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,672.0,961.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,640.0,1039.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,604.0,1147.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,568.0,1274.0,0.0,155.0587,155.0587
