Finger,Type,Pressure,Size,X,Y,Orientation,Major,Minor
Thumb,0,0.875,0.4107143,777.0,890.0,0.0,159.232,159.232
Thumb,2,0.8625,0.39285716,770.9529,893.03143,0.0,146.579,146.579
Thumb,2,0.85,0.39285716,746.19727,921.1749,0.0,146.579,146.579
Thumb,2,0.8125,0.33928573,704.79486,1001.536,0.0,133.926,133.926
Thumb,2,0.7875,0.33928573,673.9754,1107.9835,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,640.94073,1261.4078,0.0,133.926,133.926
Thumb,2,0.75,0.30357143,607.2241,1439.5005,0.0,121.272995,121.272995
Thumb,2,0.725,0.30357143,597.48773,1615.6062,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.30357143,608.1089,1723.7622,0.0,121.272995,121.272995
Thumb,1,0.71250004,0.30357143,608.1089,1723.7622,0.0,121.272995,121.272995
Thumb,0,0.875,0.39285716,737.0,906.0,0.0,146.579,146.579
Thumb,2,0.85,0.37500003,706.91876,927.75354,0.0,146.579,146.579
Thumb,2,0.8125,0.33928573,670.5245,1004.7833,0.0,133.926,133.926
Thumb,2,0.77500004,0.33928573,640.2142,1117.1122,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,608.24945,1258.9556,0.0,133.926,133.926
Thumb,2,0.75,0.30357143,577.56085,1430.7043,0.0,121.272995,121.272995
Thumb,2,0.725,0.30357143,565.0,1583.485,0.0,121.272995,121.272995
Thumb,2,0.725,0.2857143,574.018,1680.8446,0.0,108.619995,108.619995
Thumb,2,0.5375,0.26785716,579.0,1708.3495,0.0,108.619995,108.619995
Thumb,2,0.475,0.23214287,579.0,1709.0,0.0,95.966995,95.966995
Thumb,1,0.475,0.23214287,579.0,1709.0,0.0,95.966995,95.966995
Thumb,0,0.825,0.39285716,732.0,906.0,0.0,146.579,146.579
Thumb,2,0.8125,0.39285716,703.83594,936.0596,0.0,146.579,146.579
Thumb,2,0.8,0.33928573,676.3357,997.1787,0.0,133.926,133.926
Thumb,2,0.77500004,0.3214286,654.5443,1070.477,0.0,121.272995,121.272995
Thumb,2,0.75,0.3214286,626.45483,1185.9532,0.0,121.272995,121.272995
Thumb,2,0.7375,0.3214286,598.5085,1330.7854,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.2857143,578.94684,1486.734,0.0,108.619995,108.619995
Thumb,2,0.7,0.26785716,582.6999,1625.2739,0.0,108.619995,108.619995
Thumb,2,0.7,0.26785716,597.5924,1698.532,0.0,108.619995,108.619995
Thumb,2,0.5,0.26785716,603.0,1713.0,0.0,108.619995,108.619995
Thumb,1,0.5,0.26785716,603.0,1713.0,0.0,108.619995,108.619995
Thumb,0,0.825,0.35714287,745.0,905.0,0.0,133.926,133.926
Thumb,2,0.8125,0.35714287,734.5945,919.25244,0.0,133.926,133.926
Thumb,2,0.7875,0.33928573,695.5634,987.197,0.0,133.926,133.926
Thumb,2,0.77500004,0.33928573,667.92957,1079.352,0.0,133.926,133.926
Thumb,2,0.75,0.3214286,640.9388,1204.4775,0.0,121.272995,121.272995
Thumb,2,0.725,0.30357143,605.6798,1361.5342,0.0,121.272995,121.272995
Thumb,2,0.7,0.30357143,591.5987,1515.0958,0.0,121.272995,121.272995
Thumb,2,0.6875,0.2857143,594.2393,1643.524,0.0,108.619995,108.619995
Thumb,2,0.6875,0.26785716,603.24567,1708.6354,0.0,108.619995,108.619995
Thumb,2,0.6125,0.26785716,614.92224,1732.8705,0.0,108.619995,108.619995
Thumb,2,0.475,0.26785716,615.0,1734.0,0.0,108.619995,108.619995
Thumb,1,0.475,0.26785716,615.0,1734.0,0.0,108.619995,108.619995
Thumb,0,0.8125,0.37500003,738.0,925.0,0.0,146.579,146.579
Thumb,2,0.8125,0.39285716,714.88666,957.37445,0.0,146.579,146.579
Thumb,2,0.8,0.37500003,694.0206,1021.2515,0.0,146.579,146.579
Thumb,2,0.7625,0.33928573,685.56134,1097.3866,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,682.05994,1220.1606,0.0,133.926,133.926
Thumb,2,0.71250004,0.30357143,668.5615,1391.2439,0.0,121.272995,121.272995
Thumb,2,0.7,0.30357143,661.1672,1550.0126,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,666.95746,1674.277,0.0,121.272995,121.272995
Thumb,2,0.58750004,0.2857143,668.0,1694.4481,0.0,121.272995,121.272995
Thumb,2,0.5,0.26785716,668.0,1695.0,0.0,108.619995,108.619995
Thumb,1,0.5,0.26785716,668.0,1695.0,0.0,108.619995,108.619995
Thumb,0,0.8875,0.42857146,649.0,998.0,0.0,159.232,159.232
Thumb,2,0.875,0.4107143,633.2264,1018.5472,0.0,159.232,159.232
Thumb,2,0.825,0.33928573,614.43646,1078.4622,0.0,133.926,133.926
Thumb,2,0.8,0.33928573,608.69507,1163.9642,0.0,133.926,133.926
Thumb,2,0.77500004,0.3214286,603.4858,1277.4386,0.0,133.926,133.926
Thumb,2,0.75,0.30357143,588.3302,1451.4015,0.0,121.272995,121.272995
Thumb,2,0.725,0.2857143,577.3801,1625.8029,0.0,108.619995,108.619995
Thumb,2,0.71250004,0.2857143,577.0,1720.374,0.0,108.619995,108.619995
Thumb,2,0.4875,0.23214287,577.0,1746.0,0.0,95.966995,95.966995
Thumb,1,0.4875,0.23214287,577.0,1746.0,0.0,95.966995,95.966995
Thumb,0,0.7875,0.37500003,568.0,1122.0,0.0,146.579,146.579
Thumb,2,0.7625,0.37500003,569.0768,1165.5374,0.0,146.579,146.579
Thumb,2,0.75,0.33928573,585.9394,1262.1666,0.0,133.926,133.926
Thumb,2,0.71250004,0.3214286,599.6618,1420.4824,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,613.70856,1576.8209,0.0,121.272995,121.272995
Thumb,2,0.675,0.30357143,637.68506,1707.9685,0.0,121.272995,121.272995
Thumb,2,0.58750004,0.2857143,643.0,1732.3221,0.0,108.619995,108.619995
Thumb,2,0.58750004,0.2857143,659.0,1788.0,0.0,108.619995,108.619995
Thumb,1,0.58750004,0.2857143,659.0,1788.0,0.0,108.619995,108.619995
Thumb,0,0.8,0.37500003,870.0,867.0,0.0,146.579,146.579
Thumb,2,0.8,0.35714287,841.695,879.6525,0.0,133.926,133.926
Thumb,2,0.77500004,0.35714287,797.28107,933.07837,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,750.4123,1022.9332,0.0,133.926,133.926
Thumb,2,0.7375,0.3214286,701.9758,1142.858,0.0,121.272995,121.272995
Thumb,2,0.725,0.3214286,656.05347,1295.265,0.0,121.272995,121.272995
Thumb,2,0.7,0.3214286,600.7732,1470.5121,0.0,121.272995,121.272995
Thumb,2,0.6875,0.2857143,581.5,1653.5,0.0,108.619995,108.619995
Thumb,2,0.6375,0.2857143,590.0,1705.869,0.0,108.619995,108.619995
Thumb,2,0.5,0.26785716,590.0,1707.0,0.0,108.619995,108.619995
Thumb,1,0.5,0.26785716,590.0,1707.0,0.0,108.619995,108.619995
Thumb,0,0.725,0.3214286,779.0,998.0,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.30357143,741.70026,1094.4116,0.0,121.272995,121.272995
Thumb,2,0.7,0.30357143,700.4307,1268.342,0.0,121.272995,121.272995
Thumb,2,0.65000004,0.26785716,664.9653,1520.6058,0.0,108.619995,108.619995
Thumb,2,0.575,0.26785716,681.5263,1750.732,0.0,108.619995,108.619995
Thumb,1,0.575,0.26785716,681.5263,1750.732,0.0,108.619995,108.619995
Thumb,0,0.6625,0.2857143,187.0,738.0,0.0,108.619995,108.619995
Thumb,2,0.675,0.2857143,189.56216,741.84326,0.0,108.619995,108.619995
Thumb,2,0.71250004,0.2857143,215.35118,790.3679,0.0,108.619995,108.619995
Thumb,2,0.75,0.3214286,251.80191,855.43665,0.0,121.272995,121.272995
Thumb,2,0.75,0.3214286,286.22012,927.0917,0.0,121.272995,121.272995
Thumb,2,0.75,0.3214286,328.92014,1010.2003,0.0,121.272995,121.272995
Thumb,2,0.725,0.3214286,355.82965,1111.676,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.30357143,380.80334,1217.6162,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.30357143,390.22903,1293.9777,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.30357143,392.0,1357.9634,0.0,121.272995,121.272995
Thumb,2,0.7,0.30357143,391.59042,1399.3724,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,387.17667,1435.4701,0.0,121.272995,121.272995
Thumb,2,0.625,0.30357143,384.0,1445.0,0.0,121.272995,121.272995
Thumb,1,0.625,0.30357143,384.0,1445.0,0.0,121.272995,121.272995
Thumb,0,0.75,0.33928573,124.0,669.0,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,139.17503,687.0101,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,185.18185,739.4546,0.0,133.926,133.926
Thumb,2,0.75,0.3214286,235.28938,814.3767,0.0,121.272995,121.272995
Thumb,2,0.7375,0.3214286,282.10883,898.8122,0.0,121.272995,121.272995
Thumb,2,0.725,0.30357143,336.3232,1006.2051,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.30357143,400.066,1140.7183,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,439.1406,1268.9073,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,454.0,1351.7645,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,453.2228,1399.4973,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,444.60483,1433.1016,0.0,121.272995,121.272995
Thumb,2,0.675,0.2857143,440.6299,1446.8505,0.0,108.619995,108.619995
Thumb,2,0.5,0.2857143,439.0,1453.0,0.0,108.619995,108.619995
Thumb,1,0.5,0.2857143,439.0,1453.0,0.0,108.619995,108.619995
Thumb,0,0.7375,0.3214286,245.0,735.0,0.0,121.272995,121.272995
Thumb,2,0.725,0.3214286,248.8084,741.34735,0.0,121.272995,121.272995
Thumb,2,0.7375,0.3214286,280.21466,815.90576,0.0,121.272995,121.272995
Thumb,2,0.725,0.30357143,314.76028,898.1496,0.0,121.272995,121.272995
Thumb,2,0.725,0.30357143,353.50317,1012.7482,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.30357143,411.72742,1164.4187,0.0,121.272995,121.272995
Thumb,2,0.6875,0.2857143,440.0118,1297.716,0.0,121.272995,121.272995
Thumb,2,0.675,0.2857143,443.0,1386.0962,0.0,121.272995,121.272995
Thumb,2,0.675,0.26785716,434.0235,1424.3248,0.0,108.619995,108.619995
Thumb,2,0.6625,0.26785716,423.57285,1458.7086,0.0,108.619995,108.619995
Thumb,2,0.55,0.26785716,423.0,1461.0,0.0,108.619995,108.619995
Thumb,1,0.55,0.26785716,423.0,1461.0,0.0,108.619995,108.619995
Thumb,0,0.725,0.3214286,295.0,760.0,0.0,121.272995,121.272995
Thumb,2,0.725,0.3214286,334.29587,833.3249,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.30357143,368.77258,918.26166,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.30357143,401.35883,1025.1177,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,443.33182,1184.731,0.0,121.272995,121.272995
Thumb,2,0.675,0.30357143,474.27505,1329.6099,0.0,121.272995,121.272995
Thumb,2,0.6625,0.2857143,476.28952,1413.0126,0.0,121.272995,121.272995
Thumb,2,0.65000004,0.2857143,467.68875,1474.0894,0.0,121.272995,121.272995
Thumb,2,0.65000004,0.2857143,454.9483,1518.9757,0.0,121.272995,121.272995
Thumb,2,0.65000004,0.26785716,446.8618,1547.7941,0.0,108.619995,108.619995
Thumb,2,0.65000004,0.26785716,441.71027,1562.7727,0.0,108.619995,108.619995
Thumb,2,0.4875,0.26785716,442.0,1565.0,0.0,108.619995,108.619995
Thumb,1,0.4875,0.26785716,442.0,1565.0,0.0,108.619995,108.619995
Thumb,0,0.7375,0.3214286,241.0,701.0,0.0,121.272995,121.272995
Thumb,2,0.7375,0.3214286,265.2785,733.5208,0.0,121.272995,121.272995
Thumb,2,0.7375,0.3214286,312.9799,815.4459,0.0,121.272995,121.272995
Thumb,2,0.725,0.30357143,351.21075,909.06274,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.30357143,393.5194,1016.5583,0.0,121.272995,121.272995
Thumb,2,0.7,0.30357143,442.71124,1154.9832,0.0,121.272995,121.272995
Thumb,2,0.6875,0.2857143,479.97385,1299.7908,0.0,121.272995,121.272995
Thumb,2,0.675,0.26785716,484.99142,1402.0856,0.0,108.619995,108.619995
Thumb,2,0.675,0.26785716,474.12918,1465.7922,0.0,108.619995,108.619995
Thumb,2,0.6625,0.26785716,455.17392,1510.9684,0.0,108.619995,108.619995
Thumb,2,0.625,0.26785716,443.6146,1540.5416,0.0,108.619995,108.619995
Thumb,2,0.4375,0.25,443.0,1543.0,0.0,95.966995,95.966995
Thumb,1,0.4375,0.25,443.0,1543.0,0.0,95.966995,95.966995
Thumb,0,0.71250004,0.3214286,352.0,821.0,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.30357143,371.62103,857.439,0.0,121.272995,121.272995
Thumb,2,0.7,0.30357143,407.29712,952.56024,0.0,121.272995,121.272995
Thumb,2,0.6875,0.2857143,439.39536,1071.8651,0.0,108.619995,108.619995
Thumb,2,0.675,0.2857143,475.0882,1215.8318,0.0,108.619995,108.619995
Thumb,2,0.6625,0.2857143,494.39044,1336.5393,0.0,108.619995,108.619995
Thumb,2,0.6625,0.26785716,495.90588,1416.3058,0.0,108.619995,108.619995
Thumb,2,0.65000004,0.26785716,489.31592,1465.5784,0.0,108.619995,108.619995
Thumb,2,0.6375,0.26785716,479.01407,1513.4331,0.0,108.619995,108.619995
Thumb,2,0.475,0.25,476.0,1527.0,0.0,95.966995,95.966995
Thumb,1,0.475,0.25,476.0,1527.0,0.0,95.966995,95.966995
Thumb,0,0.8125,0.37500003,187.0,653.0,0.0,146.579,146.579
Thumb,2,0.7875,0.35714287,192.39815,655.6991,0.0,133.926,133.926
Thumb,2,0.7875,0.35714287,238.80124,686.1609,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,295.6221,756.1929,0.0,133.926,133.926
Thumb,2,0.75,0.3214286,348.8917,828.05615,0.0,121.272995,121.272995
Thumb,2,0.75,0.3214286,404.05084,917.4435,0.0,121.272995,121.272995
Thumb,2,0.725,0.3214286,440.90915,1001.03845,0.0,121.272995,121.272995
Thumb,2,0.725,0.3214286,472.33554,1090.0066,0.0,121.272995,121.272995
Thumb,2,0.725,0.3214286,500.23914,1204.4103,0.0,121.272995,121.272995
Thumb,2,0.71250004,0.3214286,514.7394,1305.1324,0.0,121.272995,121.272995
Thumb,2,0.7,0.2857143,510.635,1381.6943,0.0,108.619995,108.619995
Thumb,2,0.52500004,0.2857143,506.0,1409.0,0.0,108.619995,108.619995
Thumb,1,0.52500004,0.2857143,506.0,1409.0,0.0,108.619995,108.619995
Thumb,0,0.6875,0.30357143,188.0,668.0,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,193.42102,670.7105,0.0,121.272995,121.272995
Thumb,2,0.7,0.2857143,239.48141,712.8853,0.0,108.619995,108.619995
Thumb,2,0.7,0.2857143,292.6627,787.2832,0.0,108.619995,108.619995
Thumb,2,0.675,0.2857143,343.1503,872.2448,0.0,108.619995,108.619995
Thumb,2,0.675,0.2857143,388.6986,966.7706,0.0,108.619995,108.619995
Thumb,2,0.675,0.2857143,425.54852,1072.8011,0.0,108.619995,108.619995
Thumb,2,0.675,0.2857143,465.94125,1222.3983,0.0,108.619995,108.619995
Thumb,2,0.65000004,0.26785716,483.42352,1350.9059,0.0,108.619995,108.619995
Thumb,2,0.6375,0.26785716,479.9846,1433.4955,0.0,108.619995,108.619995
Thumb,2,0.625,0.26785716,469.6035,1484.1896,0.0,108.619995,108.619995
Thumb,2,0.52500004,0.25,469.0,1486.0,0.0,95.966995,95.966995
Thumb,1,0.52500004,0.25,469.0,1486.0,0.0,95.966995,95.966995
Thumb,0,1.0,0.48214287,303.0,1171.0,0.0,184.538,184.538
Thumb,2,0.9875,0.46428573,302.0,1168.6477,0.0,184.538,184.538
Thumb,2,0.975,0.48214287,303.5,1166.5,0.0,184.538,184.538
Thumb,2,0.975,0.48214287,318.15854,1163.2981,0.0,184.538,184.538
Thumb,2,1.0125,0.48214287,353.59433,1160.7343,0.0,184.538,184.538
Thumb,2,0.96250004,0.42857146,402.72122,1153.8279,0.0,159.232,159.232
Thumb,2,0.925,0.39285716,483.2075,1144.5944,0.0,146.579,146.579
Thumb,2,0.8875,0.33928573,591.46277,1147.1936,0.0,133.926,133.926
Thumb,2,0.825,0.3214286,724.1682,1154.8855,0.0,121.272995,121.272995
Thumb,2,0.8,0.30357143,791.75165,1169.2399,0.0,121.272995,121.272995
Thumb,2,0.5375,0.23214287,809.0,1177.0,0.0,95.966995,95.966995
Thumb,1,0.5375,0.23214287,809.0,1177.0,0.0,95.966995,95.966995
Thumb,0,0.9375,0.4464286,324.0,1227.0,0.0,171.885,171.885
Thumb,2,0.925,0.42857146,333.62573,1224.5624,0.0,159.232,159.232
Thumb,2,0.8875,0.4107143,382.9745,1221.3936,0.0,159.232,159.232
Thumb,2,0.8625,0.37500003,457.0608,1220.0,0.0,146.579,146.579
Thumb,2,0.825,0.33928573,566.21515,1222.4299,0.0,133.926,133.926
Thumb,2,0.7875,0.3214286,681.6888,1226.0,0.0,121.272995,121.272995
Thumb,2,0.7625,0.3214286,752.6286,1230.8286,0.0,121.272995,121.272995
Thumb,2,0.6875,0.2857143,776.6501,1236.4125,0.0,108.619995,108.619995
Thumb,2,0.5625,0.26785716,779.0,1237.0,0.0,108.619995,108.619995
Thumb,1,0.5625,0.26785716,779.0,1237.0,0.0,108.619995,108.619995
Thumb,0,1.0125,0.48214287,341.0,1244.0,0.0,184.538,184.538
Thumb,2,0.975,0.4464286,344.59503,1244.0,0.0,171.885,171.885
Thumb,2,0.9375,0.4107143,393.3413,1245.8273,0.0,159.232,159.232
Thumb,2,0.925,0.39285716,461.89783,1251.4159,0.0,146.579,146.579
Thumb,2,0.8625,0.30357143,560.1838,1264.1946,0.0,121.272995,121.272995
Thumb,2,0.8125,0.26785716,661.0695,1271.6744,0.0,108.619995,108.619995
Thumb,2,0.7875,0.26785716,722.68134,1283.8872,0.0,108.619995,108.619995
Thumb,2,0.625,0.25,741.0,1288.0,0.0,95.966995,95.966995
Thumb,1,0.625,0.25,741.0,1288.0,0.0,95.966995,95.966995
Thumb,0,0.96250004,0.46428573,311.0,1326.0,0.0,171.885,171.885
Thumb,2,0.9375,0.42857146,318.51697,1323.4944,0.0,159.232,159.232
Thumb,2,0.9125,0.4107143,364.9122,1320.0,0.0,159.232,159.232
Thumb,2,0.8875,0.37500003,421.38318,1320.8248,0.0,146.579,146.579
Thumb,2,0.85,0.33928573,496.93982,1325.047,0.0,133.926,133.926
Thumb,2,0.8125,0.30357143,610.66846,1323.5109,0.0,121.272995,121.272995
Thumb,2,0.77500004,0.30357143,699.95996,1320.0,0.0,121.272995,121.272995
Thumb,2,0.7625,0.30357143,743.21533,1326.6298,0.0,121.272995,121.272995
Thumb,2,0.5625,0.26785716,758.0,1331.0,0.0,108.619995,108.619995
Thumb,1,0.5625,0.26785716,758.0,1331.0,0.0,108.619995,108.619995
Thumb,0,0.9375,0.4464286,335.0,1297.0,0.0,171.885,171.885
Thumb,2,0.90000004,0.42857146,352.07764,1294.7202,0.0,171.885,171.885
Thumb,2,0.8875,0.39285716,400.17313,1292.0,0.0,146.579,146.579
Thumb,2,0.85,0.35714287,472.08783,1293.3522,0.0,133.926,133.926
Thumb,2,0.8,0.33928573,587.2159,1297.0,0.0,133.926,133.926
Thumb,2,0.7625,0.30357143,685.36273,1298.5845,0.0,121.272995,121.272995
Thumb,2,0.7375,0.30357143,714.0,1298.0,0.0,121.272995,121.272995
Thumb,1,0.7375,0.30357143,714.0,1298.0,0.0,121.272995,121.272995
Thumb,0,0.95,0.4464286,376.0,1272.0,0.0,171.885,171.885
Thumb,2,0.90000004,0.39285716,409.16064,1271.0,0.0,159.232,159.232
Thumb,2,0.875,0.37500003,472.3136,1273.7832,0.0,146.579,146.579
Thumb,2,0.83750004,0.33928573,550.98535,1280.394,0.0,133.926,133.926
Thumb,2,0.7875,0.33928573,651.33655,1290.1947,0.0,133.926,133.926
Thumb,2,0.7625,0.30357143,720.5322,1293.7756,0.0,121.272995,121.272995
Thumb,2,0.65000004,0.30357143,738.0,1295.0,0.0,121.272995,121.272995
Thumb,1,0.65000004,0.30357143,738.0,1295.0,0.0,121.272995,121.272995
Thumb,0,0.96250004,0.4464286,414.0,1233.0,0.0,171.885,171.885
Thumb,2,0.95,0.4464286,415.39648,1233.0,0.0,171.885,171.885
Thumb,2,0.9125,0.4107143,449.5,1234.5,0.0,159.232,159.232
Thumb,2,0.875,0.37500003,522.4308,1247.6077,0.0,146.579,146.579
Thumb,2,0.825,0.33928573,622.4657,1269.4636,0.0,133.926,133.926
Thumb,2,0.77500004,0.30357143,714.12244,1279.8688,0.0,121.272995,121.272995
Thumb,2,0.7625,0.30357143,767.665,1286.9521,0.0,121.272995,121.272995
Thumb,2,0.55,0.2857143,772.0,1289.0,0.0,108.619995,108.619995
Thumb,1,0.55,0.2857143,772.0,1289.0,0.0,108.619995,108.619995
Thumb,0,0.975,0.48214287,318.0,1312.0,0.0,184.538,184.538
Thumb,2,0.96250004,0.4464286,339.8569,1305.254,0.0,171.885,171.885
Thumb,2,0.9375,0.4107143,387.58105,1294.3274,0.0,159.232,159.232
Thumb,2,0.875,0.37500003,472.5,1291.0,0.0,146.579,146.579
Thumb,2,0.825,0.33928573,579.8984,1291.7551,0.0,133.926,133.926
Thumb,2,0.7875,0.30357143,690.9878,1288.4099,0.0,121.272995,121.272995
Thumb,2,0.6,0.2857143,715.0,1289.0,0.0,121.272995,121.272995
Thumb,1,0.6,0.2857143,715.0,1289.0,0.0,121.272995,121.272995
Thumb,0,0.925,0.4464286,368.0,1281.0,0.0,171.885,171.885
Thumb,2,0.9125,0.42857146,370.66544,1279.6672,0.0,171.885,171.885
Thumb,2,0.8625,0.37500003,423.8623,1281.4948,0.0,146.579,146.579
Thumb,2,0.825,0.33928573,506.60953,1293.5762,0.0,133.926,133.926
Thumb,2,0.7875,0.3214286,630.19196,1319.2966,0.0,121.272995,121.272995
Thumb,2,0.75,0.30357143,708.3616,1334.5905,0.0,121.272995,121.272995
Thumb,2,0.6125,0.2857143,722.0,1338.0,0.0,121.272995,121.272995
Thumb,1,0.6125,0.2857143,722.0,1338.0,0.0,121.272995,121.272995
Thumb,0,0.975,0.48214287,366.0,1280.0,0.0,184.538,184.538
Thumb,2,0.96250004,0.4464286,378.04572,1276.3862,0.0,171.885,171.885
Thumb,2,0.925,0.4107143,459.0417,1275.2031,0.0,159.232,159.232
Thumb,2,0.8625,0.33928573,566.1778,1289.5778,0.0,133.926,133.926
Thumb,2,0.8,0.3214286,696.9625,1309.2676,0.0,121.272995,121.272995
Thumb,2,0.7625,0.2857143,760.7043,1318.0,0.0,108.619995,108.619995
Thumb,2,0.6125,0.26785716,762.0,1318.0,0.0,108.619995,108.619995
Thumb,1,0.6125,0.26785716,762.0,1318.0,0.0,108.619995,108.619995
Thumb,0,0.85,0.4107143,782.0,1040.0,0.0,159.232,159.232
Thumb,2,0.85,0.39285716,765.4839,1038.6803,0.0,146.579,146.579
Thumb,2,0.825,0.37500003,690.63794,1039.0,0.0,146.579,146.579
Thumb,2,0.8,0.33928573,575.215,1046.219,0.0,133.926,133.926
Thumb,2,0.77500004,0.33928573,446.31207,1055.1299,0.0,133.926,133.926
Thumb,2,0.75,0.3214286,336.94092,1065.1324,0.0,133.926,133.926
Thumb,2,0.7375,0.30357143,264.63135,1070.904,0.0,121.272995,121.272995
Thumb,2,0.725,0.30357143,242.48239,1074.0,0.0,121.272995,121.272995
Thumb,2,0.6375,0.30357143,240.0,1074.0,0.0,121.272995,121.272995
Thumb,1,0.6375,0.30357143,240.0,1074.0,0.0,121.272995,121.272995
Thumb,0,0.875,0.39285716,805.0,1094.0,0.0,146.579,146.579
Thumb,2,0.85,0.4107143,799.9177,1092.7295,0.0,159.232,159.232
Thumb,2,0.85,0.39285716,750.23737,1092.0,0.0,146.579,146.579
Thumb,2,0.8,0.33928573,643.6249,1107.3423,0.0,133.926,133.926
Thumb,2,0.77500004,0.33928573,509.2908,1114.6204,0.0,133.926,133.926
Thumb,2,0.75,0.30357143,360.33667,1107.4044,0.0,121.272995,121.272995
Thumb,2,0.7375,0.30357143,261.3667,1092.1823,0.0,121.272995,121.272995
Thumb,2,0.725,0.30357143,215.62215,1081.6555,0.0,121.272995,121.272995
Thumb,2,0.6,0.2857143,213.0,1081.0,0.0,121.272995,121.272995
Thumb,1,0.6,0.2857143,213.0,1081.0,0.0,121.272995,121.272995
Thumb,0,0.825,0.4107143,786.0,1098.0,0.0,159.232,159.232
