Finger,Type,Pressure,Size,X,Y,Orientation,Major,Minor
Thumb,2,0.6625,0.40000004,681.0,1008.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.33333334,661.0,1036.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,631.0,1087.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,600.0,1147.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,570.0,1219.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,543.0,1293.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,522.0,1361.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,506.0,1422.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,492.0,1479.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,479.0,1535.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,466.0,1590.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,454.0,1628.0,0.0,155.0587,155.0587
Thumb,1,0.6125,0.33333334,454.0,1628.0,0.0,155.0587,155.0587
Thumb,0,0.675,0.40000004,725.0,1006.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,724.0,1006.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.33333334,714.0,1019.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,686.0,1061.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,651.0,1121.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,615.0,1191.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,582.0,1266.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,556.0,1343.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,536.0,1423.0,0.0,155.0587,155.0587
Thumb,2,0.6125,0.33333334,515.0,1511.0,0.0,155.0587,155.0587
Thumb,2,0.575,0.33333334,494.0,1595.0,0.0,155.0587,155.0587
Thumb,1,0.575,0.33333334,494.0,1595.0,0.0,155.0587,155.0587
Thumb,0,0.675,0.40000004,694.0,1007.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,693.0,1007.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,683.0,1018.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.33333334,656.0,1057.0,0.0,155.0587,155.0587
Thumb,2,0.6375,0.33333334,619.0,1122.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,577.0,1206.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,533.0,1306.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,500.0,1393.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,474.0,1482.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,450.0,1566.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,428.0,1640.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,418.0,1678.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,412.0,1690.0,0.0,155.0587,155.0587
Thumb,1,0.625,0.33333334,412.0,1690.0,0.0,155.0587,155.0587
Thumb,0,0.7625,0.4666667,188.0,1232.0,0.0,219.1323,219.1323
Thumb,2,0.7625,0.4666667,192.0,1229.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.40000004,217.0,1222.0,0.0,187.09549,187.09549
Thumb,2,0.7375,0.40000004,270.0,1214.0,0.0,187.09549,187.09549
Thumb,2,0.71250004,0.40000004,379.0,1206.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,564.0,1198.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,695.0,1184.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,750.0,1179.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,786.0,1179.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,825.0,1179.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.33333334,851.0,1176.0,0.0,155.0587,155.0587
Thumb,2,0.675,0.33333334,870.0,1169.0,0.0,155.0587,155.0587
Thumb,1,0.675,0.33333334,870.0,1169.0,0.0,155.0587,155.0587
Thumb,0,0.725,0.4666667,147.0,1347.0,0.0,219.1323,219.1323
Thumb,2,0.77500004,0.4666667,150.0,1346.0,0.0,219.1323,219.1323
Thumb,2,0.7625,0.4666667,158.0,1344.0,0.0,219.1323,219.1323
Thumb,2,0.75,0.40000004,179.0,1339.0,0.0,187.09549,187.09549
Thumb,2,0.7375,0.40000004,223.0,1332.0,0.0,187.09549,187.09549
Thumb,2,0.71250004,0.40000004,336.0,1321.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,523.0,1301.0,0.0,187.09549,187.09549
