Finger,Type,Pressure,Size,X,Y,Orientation,Major,Minor
Thumb,1,0.58750004,0.26785716,493.0,1389.0,0.0,108.619995,108.619995
Thumb,0,0.8625,0.4107143,310.0,764.0,0.0,159.232,159.232
Thumb,2,0.8625,0.39285716,332.324,806.9452,0.0,146.579,146.579
Thumb,2,0.8625,0.4107143,356.81158,867.9478,0.0,159.232,159.232
Thumb,2,0.83750004,0.37500003,393.03122,960.54004,0.0,146.579,146.579
Thumb,2,0.825,0.33928573,424.14697,1066.8234,0.0,133.926,133.926
Thumb,2,0.7875,0.33928573,464.1302,1181.5208,0.0,133.926,133.926
Thumb,2,0.77500004,0.30357143,482.81476,1281.8885,0.0,121.272995,121.272995
Thumb,2,0.75,0.30357143,488.9283,1344.9962,0.0,121.272995,121.272995
Thumb,2,0.75,0.30357143,489.5282,1382.2463,0.0,121.272995,121.272995
Thumb,2,0.5625,0.26785716,489.0,1391.0,0.0,108.619995,108.619995
Thumb,1,0.5625,0.26785716,489.0,1391.0,0.0,108.619995,108.619995
Thumb,0,0.85,0.4107143,377.0,817.0,0.0,159.232,159.232
Thumb,2,0.83750004,0.37500003,391.721,858.02356,0.0,146.579,146.579
Thumb,2,0.825,0.37500003,415.17548,946.50757,0.0,146.579,146.579
Thumb,2,0.7875,0.33928573,447.29477,1046.2253,0.0,133.926,133.926
Thumb,2,0.77500004,0.33928573,476.433,1145.9486,0.0,133.926,133.926
Thumb,2,0.75,0.3214286,500.12735,1234.968,0.0,121.272995,121.272995
Thumb,2,0.7375,0.30357143,511.71417,1295.2848,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,517.0,1334.8413,0.0,121.272995,121.272995
Thumb,2,0.45000002,0.23214287,517.0,1337.0,0.0,95.966995,95.966995
Thumb,1,0.45000002,0.23214287,517.0,1337.0,0.0,95.966995,95.966995
Thumb,0,0.825,0.4107143,369.0,830.0,0.0,159.232,159.232
Thumb,2,0.8125,0.37500003,374.53683,842.4579,0.0,146.579,146.579
Thumb,2,0.8,0.37500003,392.04617,920.9715,0.0,146.579,146.579
Thumb,2,0.8,0.33928573,405.71606,1011.0125,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,434.36102,1117.5629,0.0,133.926,133.926
Thumb,2,0.75,0.33928573,468.56918,1228.9916,0.0,133.926,133.926
Thumb,2,0.71250004,0.30357143,485.9127,1305.6238,0.0,121.272995,121.272995
Thumb,2,0.6875,0.2857143,492.0,1353.2662,0.0,108.619995,108.619995
Thumb,2,0.5625,0.2857143,492.0,1355.0,0.0,108.619995,108.619995
Thumb,1,0.5625,0.2857143,492.0,1355.0,0.0,108.619995,108.619995
Thumb,0,0.875,0.4107143,373.0,805.0,0.0,159.232,159.232
Thumb,2,0.875,0.4107143,383.44794,819.3659,0.0,159.232,159.232
Thumb,2,0.8625,0.4107143,416.11188,898.7699,0.0,159.232,159.232
Thumb,2,0.83750004,0.37500003,449.1398,1000.9544,0.0,146.579,146.579
Thumb,2,0.825,0.35714287,471.838,1100.043,0.0,133.926,133.926
Thumb,2,0.8,0.33928573,497.26917,1217.0464,0.0,133.926,133.926
Thumb,2,0.77500004,0.3214286,515.2443,1316.3468,0.0,121.272995,121.272995
Thumb,2,0.7625,0.30357143,513.1033,1387.1056,0.0,121.272995,121.272995
Thumb,2,0.7375,0.2857143,503.77124,1432.1721,0.0,108.619995,108.619995
Thumb,2,0.475,0.23214287,498.0,1448.0,0.0,95.966995,95.966995
Thumb,1,0.475,0.23214287,498.0,1448.0,0.0,95.966995,95.966995
Thumb,0,0.85,0.39285716,337.0,784.0,0.0,146.579,146.579
Thumb,2,0.85,0.4107143,387.9243,839.0167,0.0,159.232,159.232
Thumb,2,0.85,0.39285716,431.74658,946.87915,0.0,159.232,159.232
Thumb,2,0.8,0.37500003,462.81918,1040.883,0.0,146.579,146.579
Thumb,2,0.7875,0.33928573,485.9604,1150.351,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,510.0,1251.0,0.0,133.926,133.926
Thumb,2,0.75,0.3214286,516.0,1332.2272,0.0,133.926,133.926
Thumb,2,0.725,0.30357143,511.6872,1413.8169,0.0,121.272995,121.272995
Thumb,2,0.65000004,0.30357143,510.0,1407.0,0.0,121.272995,121.272995
Thumb,1,0.65000004,0.30357143,510.0,1407.0,0.0,121.272995,121.272995
Thumb,0,0.90000004,0.4464286,433.0,820.0,0.0,171.885,171.885
Thumb,2,0.8875,0.4107143,438.24503,826.5563,0.0,159.232,159.232
